Province,Ward,MunicipalityCode,RegisteredVoters_2011,VotesCast_2011,Turnout_2011,RegisteredVoters_2016,VotesCast_2016,Turnout_2016,RegisteredVoters_2021,VotesCast_2021,Turnout_2021,TurnoutDelta_2011_2016,RegistrationGrowth_2011_2016
Limpopo,Ward 93403009,LIM343,7355,3166,0.43045547246770904,4862,2366,0.4866310160427807,5064,2250,0.4443127962085308,0.05617554357507165,-0.3389530931339225
Limpopo,Ward 93403010,LIM343,6715,3317,0.4939687267311988,6013,2854,0.4746382837186096,4849,2384,0.4916477624252423,-0.019330443012589182,-0.104542069992554
Limpopo,Ward 93403011,LIM343,6533,3039,0.46517679473442525,6344,2940,0.4634300126103405,5968,2422,0.4058310991957105,-0.0017467821240847448,-0.028930047451400598
Limpopo,Ward 93403012,LIM343,6513,3262,0.5008444649163212,5807,2933,0.5050800757706216,4937,2000,0.4051043143609479,0.0042356108543004645,-0.10839858744050357
Limpopo,Ward 93403013,LIM343,7182,3311,0.46101364522417154,5754,2526,0.4389989572471324,5943,2984,0.5021033148241629,-0.02201468797703915,-0.19883040935672514
Limpopo,Ward 93403014,LIM343,6829,3115,0.45614291990042466,5981,2779,0.4646380203979268,5776,2564,0.4439058171745152,0.008495100497502128,-0.12417630692634352
Limpopo,Ward 93403015,LIM343,7018,3092,0.4405813622114563,5704,2595,0.4549438990182328,5215,2066,0.3961649089165868,0.014362536806776516,-0.18723282986605871
Limpopo,Ward 93403016,LIM343,6415,3090,0.48168355416991426,6298,3004,0.4769768180374722,5717,2471,0.4322196956445688,-0.0047067361324420465,-0.018238503507404524
Limpopo,Ward 93403017,LIM343,6459,3203,0.4958971977086236,5437,2503,0.4603641714180614,5711,2405,0.4211171423568552,-0.03553302629056221,-0.15822882799194926
Limpopo,Ward 93403018,LIM343,7660,3810,0.49738903394255873,5060,2227,0.4401185770750988,6289,2255,0.3585625695659087,-0.05727045686745991,-0.33942558746736295
Limpopo,Ward 93403019,LIM343,6695,3308,0.494100074682599,6044,3197,0.5289543348775645,5332,2519,0.4724306076519129,0.034854260194965514,-0.09723674383868564
Limpopo,Ward 93403020,LIM343,6167,2937,0.4762445273228474,6244,3212,0.5144138372837924,5277,2052,0.3888573052870949,0.03816930996094503,0.012485811577752637
Limpopo,Ward 93403021,LIM343,7177,3185,0.44377873763410897,5288,2260,0.4273827534039334,6056,2310,0.3814398943196829,-0.016395984230175575,-0.2632018949421764
Limpopo,Ward 93403022,LIM343,7289,3216,0.44121278639045136,6861,3004,0.4378370499927124,6203,964,0.1554086732226342,-0.003375736397738971,-0.058718617094251635
Limpopo,Ward 93403023,LIM343,7073,3242,0.4583627880672982,4534,1855,0.4091310101455668,6148,2132,0.346779440468445,-0.04923177792173139,-0.3589707337763325
Limpopo,Ward 93403024,LIM343,7115,3355,0.4715390021082221,5696,2410,0.4231039325842696,6483,2463,0.3799167052290606,-0.04843506952395249,-0.19943780744905126
Limpopo,Ward 93403025,LIM343,7076,2983,0.42156585641605426,5488,2278,0.4150874635568513,4946,1821,0.3681763040841084,-0.006478392859202986,-0.22442057659694747
Limpopo,Ward 93403026,LIM343,7500,3823,0.5097333333333334,5767,2501,0.4336743540835789,5884,2367,0.4022773623385452,-0.07605897924975447,-0.23106666666666664
Limpopo,Ward 93403027,LIM343,7269,3110,0.4278442701884716,6313,2879,0.4560430856961824,5570,2364,0.4244165170556553,0.028198815507710806,-0.1315174026688678
Limpopo,Ward 93403028,LIM343,7493,3485,0.465100760709996,4951,1915,0.3867905473641688,4781,1941,0.4059820121313532,-0.07831021334582722,-0.33924996663552653
Limpopo,Ward 93403029,LIM343,7582,3710,0.4893168029543656,5102,2404,0.471187769502156,5303,1955,0.3686592494814256,-0.018129033452209564,-0.32709047744658404
Limpopo,Ward 93403030,LIM343,6244,2601,0.41655989750160155,5689,2474,0.4348743188609597,5494,2137,0.3889697852202403,0.018314421359358124,-0.08888532991672005
Limpopo,Ward 93403031,LIM343,7197,3004,0.417396137279422,5523,2537,0.4593518015571247,6061,2561,0.422537535060221,0.0419556642777027,-0.23259691538140892
Limpopo,Ward 93403032,LIM343,7484,3404,0.4548369855692143,5588,2439,0.4364710093056549,4952,2052,0.4143780290791599,-0.018365976263559403,-0.2533404596472475
Limpopo,Ward 93403033,LIM343,7390,4044,0.5472259810554804,6071,2637,0.4343600724757042,5887,2343,0.3979955834890437,-0.11286590857977619,-0.17848443843031125
Limpopo,Ward 93403034,LIM343,7980,4171,0.5226817042606516,4843,2396,0.4947346685938468,5275,2567,0.4866350710900474,-0.027947035666804843,-0.39310776942355885
Limpopo,Ward 93403035,LIM343,6937,3428,0.4941617413867666,6016,2713,0.4509640957446808,6158,2557,0.4152322182526794,-0.04319764564208578,-0.13276632550093703
Limpopo,Ward 93403036,LIM343,6825,2728,0.3997069597069597,5611,2912,0.51898057387275,5688,2363,0.415436005625879,0.1192736141657903,-0.1778754578754579
Limpopo,Ward 93403037,LIM343,6734,3224,0.47876447876447875,6192,2702,0.4363695090439276,6260,2285,0.3650159744408945,-0.04239496972055118,-0.08048708048708053
Limpopo,Ward 93403038,LIM343,6219,3031,0.48737739186364365,5135,2557,0.4979552093476144,5492,2111,0.3843772760378732,0.010577817483970742,-0.17430455057083127
Limpopo,Ward 93403039,LIM343,7045,3613,0.5128459900638751,5111,2462,0.4817061240461749,5035,2143,0.4256206554121152,-0.03113986601770019,-0.2745209368346345
Limpopo,Ward 93403040,LIM343,6728,3500,0.5202140309155767,5003,2078,0.4153507895262842,6069,2133,0.3514582303509639,-0.10486324138929254,-0.25639120095124857
Limpopo,Ward 93404001,LIM344,6536,3261,0.49892900856793143,4506,2293,0.5088770528184643,4522,2022,0.4471472799646174,0.009948044250532861,-0.3105875152998776
Limpopo,Ward 93404002,LIM344,6470,2998,0.4633693972179289,5386,2514,0.4667656888228741,5226,2114,0.4045158821278224,0.0033962916049452008,-0.1675425038639876
Limpopo,Ward 93404003,LIM344,6972,3697,0.5302639127940333,4857,1887,0.3885114268066708,4569,2109,0.4615889691398555,-0.1417524859873625,-0.3033562822719449
Limpopo,Ward 93404004,LIM344,7061,3502,0.4959637445121088,4439,698,0.1572426222122099,4726,2470,0.5226407109606432,-0.3387211222998989,-0.37133550488599354
Limpopo,Ward 93404005,LIM344,6862,3491,0.5087438064704168,4766,1548,0.3248006714225765,4433,1772,0.3997293029551094,-0.18394313504784032,-0.3054503060332264
Limpopo,Ward 93404006,LIM344,5980,2622,0.43846153846153846,4453,2121,0.4763081068942286,4199,1800,0.4286734936889735,0.03784656843269013,-0.2553511705685618
Limpopo,Ward 93404007,LIM344,5476,2372,0.4331628926223521,5132,3228,0.6289945440374123,4948,2707,0.5470897332255457,0.1958316514150602,-0.06281957633308988
Limpopo,Ward 93404008,LIM344,5350,2376,0.4441121495327103,4102,2207,0.538030229156509,4487,2158,0.4809449520837976,0.09391807962379872,-0.2332710280373832
Limpopo,Ward 93404009,LIM344,6057,3142,0.5187386494964504,3633,1994,0.5488576933663639,4433,1987,0.448229190164674,0.030119043869913487,-0.4001981178801387
Limpopo,Ward 93404010,LIM344,5256,2314,0.4402587519025875,4405,1921,0.4360953461975028,4358,1677,0.3848095456631482,-0.004163405705084722,-0.161910197869102
Limpopo,Ward 93404011,LIM344,5571,2828,0.5076287919583558,4986,2323,0.4659045326915363,4742,2088,0.4403205398566006,-0.04172425926681944,-0.10500807754442654
Limpopo,Ward 93404012,LIM344,6194,3393,0.547788182111721,5203,2874,0.552373630597732,5090,2457,0.4827111984282907,0.004585448486011057,-0.15999354213755246
Limpopo,Ward 93404013,LIM344,5845,2605,0.44568006843455943,4331,1952,0.4507042253521127,4061,1581,0.3893129770992366,0.0050241569175532574,-0.25902480752780155
Limpopo,Ward 93404014,LIM344,5926,2971,0.501349983125211,5170,2000,0.3868471953578336,5236,2263,0.4322001527883881,-0.11450278776737738,-0.12757340533243333
Limpopo,Ward 93404015,LIM344,6361,3061,0.4812136456531992,5293,2514,0.4749669374645758,5471,2276,0.4160116980442332,-0.006246708188623384,-0.1678981292249646
Limpopo,Ward 93404016,LIM344,6188,2832,0.45765998707175176,4428,2004,0.4525745257452574,4790,2073,0.4327766179540709,-0.005085461326494345,-0.2844214608920491
Limpopo,Ward 93404017,LIM344,5317,2364,0.44461162309573066,4372,1935,0.4425892040256176,4947,2011,0.4065089953507176,-0.0020224190701130795,-0.17773180364867402
Limpopo,Ward 93404018,LIM344,6090,3079,0.5055829228243022,4017,1739,0.4329101319392581,4608,1819,0.3947482638888889,-0.07267279088504408,-0.3403940886699507
Limpopo,Ward 93404019,LIM344,5456,2656,0.4868035190615836,5069,2326,0.4588676267508384,4427,2081,0.4700700248475265,-0.02793589231074517,-0.07093108504398826
Limpopo,Ward 93404020,LIM344,6569,3598,0.5477241589282996,4374,2174,0.4970278920896205,4506,2039,0.4525077674212162,-0.050696266838679116,-0.33414522758410714
Limpopo,Ward 93404021,LIM344,6796,3517,0.5175103001765744,4725,2064,0.4368253968253968,4095,1604,0.3916971916971917,-0.08068490335117762,-0.3047380812242496
Limpopo,Ward 93404022,LIM344,6117,3149,0.5147948340689881,5255,2476,0.4711703139866793,5152,2247,0.4361413043478261,-0.04362452008230877,-0.14091875102174267
Limpopo,Ward 93404023,LIM344,5354,2701,0.5044826298094882,4882,2529,0.5180253994264645,4393,2048,0.4661962212610972,0.013542769616976313,-0.08815838625326855
Limpopo,Ward 93404024,LIM344,6370,3484,0.5469387755102041,4884,2348,0.4807534807534807,4883,2144,0.4390743395453614,-0.06618529475672341,-0.23328100470957613
Limpopo,Ward 93404025,LIM344,6579,3566,0.5420276637786897,4939,2519,0.5100222717149221,4938,2025,0.4100850546780072,-0.032005392063767624,-0.24927800577595383
Limpopo,Ward 93404026,LIM344,5981,3306,0.5527503761912723,4904,2684,0.5473083197389886,4782,2073,0.4335006273525721,-0.005442056452283683,-0.18007022237084103
Limpopo,Ward 93404027,LIM344,6270,2801,0.4467304625199362,5266,2247,0.4266995822255982,4817,1775,0.3684866099231887,-0.020030880294338027,-0.16012759170653912
Limpopo,Ward 93404028,LIM344,6721,3375,0.5021574170510341,5639,3051,0.5410533782585565,4620,2197,0.4755411255411255,0.03889596120752237,-0.1609879482219908
Limpopo,Ward 93404029,LIM344,6427,3748,0.5831647736113272,4395,2108,0.4796359499431172,4985,1955,0.3921765295887663,-0.10352882366821003,-0.3161661739536331
Limpopo,Ward 93404030,LIM344,5710,2933,0.5136602451838879,5268,2373,0.4504555808656036,5033,1996,0.3965825551361017,-0.06320466431828425,-0.07740805604203149
Limpopo,Ward 93404031,LIM344,5795,3125,0.5392579810181191,4831,2451,0.5073483750776236,4632,2465,0.532167530224525,-0.03190960594049541,-0.16635030198446932
Limpopo,Ward 93404032,LIM344,6358,2882,0.4532871972318339,5227,2095,0.4008035201836618,4692,1544,0.3290707587382779,-0.05248367704817214,-0.1778861277131173
Limpopo,Ward 93404033,LIM344,6111,2476,0.40517100310914744,4508,1887,0.4185891748003549,5537,2259,0.4079826620913852,0.013418171691207459,-0.26231386025200454
Limpopo,Ward 93404034,LIM344,5073,1898,0.3741375911689336,5283,2134,0.4039371569184176,5354,1968,0.3675756443780351,0.029799565749484003,0.04139562389118856
Limpopo,Ward 93404035,LIM344,6245,2403,0.3847878302642114,4251,1865,0.4387203011056222,4279,1639,0.3830334190231362,0.05393247084141084,-0.3192954363490793
Limpopo,Ward 93404036,LIM344,6630,2979,0.4493212669683258,5227,1896,0.3627319686244499,5082,1903,0.3744588744588744,-0.08658929834387591,-0.2116138763197587
Limpopo,Ward 93404037,LIM344,5230,2404,0.4596558317399618,4463,1991,0.4461124803943536,4004,1809,0.4517982017982018,-0.01354335134560819,-0.1466539196940727
Limpopo,Ward 93404038,LIM344,5832,2655,0.45524691358024694,5492,2598,0.4730517115804807,5231,2019,0.385968266105907,0.017804798000233768,-0.05829903978052131
Limpopo,Ward 93501001,LIM351,3078,1571,0.5103963612735543,3582,1817,0.5072585147962032,3454,1564,0.4528083381586566,-0.0031378464773510473,0.16374269005847952
Limpopo,Ward 93501002,LIM351,3843,1996,0.5193858964350767,3551,1741,0.4902844269219938,3386,1449,0.4279385705847607,-0.0291014695130829,-0.07598230549050222
Limpopo,Ward 93501003,LIM351,3289,1577,0.47947704469443597,3760,1695,0.4507978723404255,3650,1480,0.4054794520547945,-0.028679172354010463,0.14320462146549096
Limpopo,Ward 93501004,LIM351,3182,1444,0.4538026398491515,3385,1621,0.478877400295421,3339,1542,0.4618149146451033,0.025074760446269495,0.06379635449402898
Limpopo,Ward 93501005,LIM351,2982,1598,0.5358819584171697,4404,2536,0.5758401453224341,4174,1887,0.4520843315764254,0.039958186905264426,0.476861167002012
Limpopo,Ward 93501006,LIM351,3188,1559,0.48902132998745296,3467,1862,0.5370637438707817,3358,1389,0.4136390708755211,0.04804241388332875,0.08751568381430364
Limpopo,Ward 93501007,LIM351,3806,1821,0.47845507094062006,3922,1915,0.4882712901580826,3837,1779,0.4636434714620797,0.009816219217462563,0.030478192327903386
Limpopo,Ward 93501008,LIM351,2843,1245,0.4379176925782624,3802,1729,0.4547606522882693,4304,1625,0.3775557620817844,0.016842959710006877,0.33731973267674986
Limpopo,Ward 93501009,LIM351,4172,2152,0.5158197507190796,4294,1986,0.4625058220773171,4070,1754,0.4309582309582309,-0.05331392864176249,0.029242569511025884
Limpopo,Ward 93501010,LIM351,3724,1920,0.5155746509129968,3841,1912,0.4977870346263994,3880,1734,0.4469072164948454,-0.01778761628659742,0.03141783029001077
Limpopo,Ward 93501011,LIM351,3492,1725,0.49398625429553267,3749,1778,0.4742598026140304,4021,2058,0.5118129818453121,-0.019726451681502277,0.07359679266895758
Limpopo,Ward 93501012,LIM351,3216,1760,0.5472636815920398,3939,2036,0.5168824574765168,3843,1793,0.4665625813166796,-0.03038122411552291,0.2248134328358209
Limpopo,Ward 93501013,LIM351,3185,1517,0.47629513343799057,3374,1913,0.5669828097213989,3212,1586,0.4937733499377335,0.09068767628340835,0.05934065934065935
Limpopo,Ward 93501014,LIM351,3106,1522,0.4900193174500966,4148,2064,0.4975891996142719,3840,1649,0.4294270833333333,0.007569882164175312,0.3354797166773986
Limpopo,Ward 93501015,LIM351,3162,1786,0.5648323845667299,3621,1874,0.5175365921016294,3527,1825,0.517436915225404,-0.04729579246510052,0.14516129032258074
Limpopo,Ward 93501016,LIM351,3262,1735,0.5318822808093194,4415,2494,0.5648924122310306,4470,2371,0.5304250559284116,0.033010131421711164,0.3534641324340895
Limpopo,Ward 93501017,LIM351,3605,1963,0.5445214979195562,3724,2042,0.5483351235230934,3584,1790,0.4994419642857143,0.003813625603537263,0.03300970873786402
Limpopo,Ward 93501018,LIM351,3895,2374,0.6094993581514763,4367,2170,0.496908632928784,4347,1808,0.4159190246146768,-0.11259072522269226,0.12118100128369713
Limpopo,Ward 93501019,LIM351,4130,1824,0.44164648910411625,4452,2176,0.4887690925426775,4449,1614,0.3627781523937963,0.04712260343856123,0.07796610169491536
Limpopo,Ward 93501020,LIM351,3475,1991,0.5729496402877697,3675,1976,0.5376870748299319,3850,1869,0.4854545454545454,-0.03526256545783779,0.05755395683453246
Limpopo,Ward 93501021,LIM351,3516,1897,0.5395335608646189,3377,1774,0.5253183298785905,3123,1350,0.4322766570605187,-0.014215230986028393,-0.0395335608646189
Limpopo,Ward 93503001,LIM353,2917,1485,0.5090846760370243,3199,1706,0.533291653641763,4348,1979,0.4551517939282428,0.024206977604738666,0.09667466575248551
Limpopo,Ward 93503002,LIM353,3917,2135,0.5450599948940515,4321,2473,0.5723212219393659,3700,1934,0.5227027027027027,0.027261227045314307,0.10314015828440137
Limpopo,Ward 93503003,LIM353,2776,1351,0.486671469740634,3261,1631,0.5001533272002453,3744,1785,0.4767628205128205,0.01348185745961128,0.17471181556195958
Limpopo,Ward 93503004,LIM353,3193,1553,0.4863764484810523,3371,1740,0.5161673094037378,3299,1417,0.4295240982115793,0.029790860922685458,0.05574694644534928
Limpopo,Ward 93503005,LIM353,2927,1588,0.5425350187905705,3547,1893,0.5336904426275726,3587,1737,0.484248675773627,-0.008844576162997941,0.21182097710966863
Limpopo,Ward 93503006,LIM353,3674,1669,0.4542732716385411,3739,1922,0.5140411874832843,3563,1427,0.4005051922537188,0.059767915844743225,0.017691888949374013
Limpopo,Ward 93503007,LIM353,3622,1844,0.5091109884041966,4186,2391,0.5711896798853321,4459,2282,0.5117739403453689,0.06207869148113554,0.15571507454445066
Limpopo,Ward 93503008,LIM353,3831,1911,0.4988253719655442,3776,1949,0.5161546610169492,3729,1827,0.4899436846339501,0.01732928905140496,-0.014356564865570354
Limpopo,Ward 93503009,LIM353,3656,1920,0.5251641137855579,3746,2131,0.5688734650293646,4033,2004,0.4969005702950657,0.043709351243806704,0.024617067833698103
Limpopo,Ward 93503010,LIM353,3329,1861,0.5590267347551817,3836,1915,0.4992179353493222,3673,1580,0.430166076776477,-0.059808799405859536,0.1522979873835988
Limpopo,Ward 93503011,LIM353,2921,1406,0.4813420061622732,3597,1765,0.4906866833472338,3161,1328,0.4201202151217969,0.009344677184960626,0.2314275932899692
Limpopo,Ward 93503012,LIM353,2581,1213,0.46997287872917476,3553,1803,0.5074584857866592,3668,1948,0.5310796074154853,0.03748560705748444,0.37659821774505997
Limpopo,Ward 93503013,LIM353,3029,1709,0.5642126114229119,3335,1642,0.4923538230884557,3456,1547,0.4476273148148148,-0.07185878833445619,0.10102344007923403
Limpopo,Ward 93503014,LIM353,3422,1790,0.5230859146697837,3752,1765,0.4704157782515991,3588,1501,0.4183389074693422,-0.05267013641818463,0.09643483343074233
Limpopo,Ward 93504001,LIM354,6685,3456,0.5169783096484667,7463,3649,0.4889454642904998,6724,3186,0.4738251041046996,-0.028032845357966907,0.1163799551234106
Limpopo,Ward 93504002,LIM354,7142,3507,0.4910389246709605,6315,3105,0.4916864608076009,7433,3392,0.4563433337817839,0.0006475361366404253,-0.11579389526743211
Limpopo,Ward 93504003,LIM354,6040,2940,0.4867549668874172,6448,3214,0.4984491315136476,6421,2674,0.4164460364429216,0.011694164626230408,0.06754966887417213
Limpopo,Ward 93504004,LIM354,6083,2827,0.46473779385171793,6564,3323,0.5062461913467398,6388,3049,0.4773011897307451,0.04150839749502183,0.07907282590826892
Limpopo,Ward 93504005,LIM354,7024,3229,0.4597095671981777,7645,3639,0.4759973839110529,7022,2879,0.4099971518086015,0.016287816712875214,0.08841116173120733
Limpopo,Ward 93504006,LIM354,6142,2802,0.45620319114295016,6337,3088,0.4872968281521224,6626,2993,0.451705402958044,0.031093637009172226,0.031748616085965464
Limpopo,Ward 93504007,LIM354,6154,3036,0.49333766655833605,6270,3019,0.4814992025518341,6159,2756,0.4474752394869297,-0.011838464006501959,0.01884952876178092
Limpopo,Ward 93504008,LIM354,6049,3311,0.5473632005290131,8399,4644,0.5529229670198833,8961,3414,0.3809842651489789,0.005559766490870199,0.38849396594478436
Limpopo,Ward 93504009,LIM354,5467,2820,0.5158222059630511,7379,3926,0.5320504133351402,8302,3814,0.4594073717176584,0.016228207372089187,0.3497347722699835
Limpopo,Ward 93504010,LIM354,6367,2973,0.4669389037223182,7893,4386,0.5556822500950209,6666,3014,0.4521452145214521,0.0887433463727027,0.23967331553321825
Limpopo,Ward 93504011,LIM354,6321,3090,0.48884670147128617,7005,3753,0.5357601713062099,7117,3207,0.4506112125895742,0.04691346983492373,0.10821072615092553
Limpopo,Ward 93504012,LIM354,5990,1893,0.31602671118530884,5659,2776,0.4905460328679978,6002,2371,0.3950349883372209,0.17451932168268897,-0.05525876460767942
Limpopo,Ward 93504013,LIM354,6810,3140,0.461086637298091,6933,4002,0.5772392903504976,8525,4211,0.4939589442815249,0.11615265305240657,0.018061674008810646
Limpopo,Ward 93504014,LIM354,5761,2792,0.48463808366603023,7761,4430,0.5708027316067517,8523,4015,0.4710782588290508,0.08616464794072143,0.3471619510501649
Limpopo,Ward 93504015,LIM354,6181,3591,0.580973952434881,7365,4114,0.5585879158180583,7021,2950,0.4201680672268907,-0.022386036616822702,0.19155476460119725
