Province,Ward,MunicipalityCode,Municipality_2016,Municipality_2021,RegisteredVoters_2016,VotesCast_2016,Turnout_2016,RegisteredVoters_2021,VotesCast_2021,Turnout_2021
Eastern Cape,Ward 29300010,NMA,NMA - Nelson Mandela Bay,NMA - Nelson Mandela Bay,11533,7932,0.6877655423567155,9995,5494,0.5496748374187094
Eastern Cape,Ward 29300011,NMA,NMA - Nelson Mandela Bay,NMA - Nelson Mandela Bay,9131,5927,0.64910743620633,10659,4903,0.459986865559621
Eastern Cape,Ward 29300012,NMA,NMA - Nelson Mandela Bay,NMA - Nelson Mandela Bay,13186,9476,0.7186409828606097,11221,6029,0.5372961411638891
Eastern Cape,Ward 29300013,NMA,NMA - Nelson Mandela Bay,NMA - Nelson Mandela Bay,9757,6127,0.6279594137542277,9627,4300,0.44666043419549184
Eastern Cape,Ward 29300014,NMA,NMA - Nelson Mandela Bay,NMA - Nelson Mandela Bay,10148,5934,0.5847457627118644,9206,3911,0.4248316315446448
Eastern Cape,Ward 29300015,NMA,NMA - Nelson Mandela Bay,NMA - Nelson Mandela Bay,8806,5303,0.6022030433795139,8139,3948,0.4850718761518614
Eastern Cape,Ward 29300016,NMA,NMA - Nelson Mandela Bay,NMA - Nelson Mandela Bay,8130,4819,0.5927429274292743,7449,3300,0.44301248489730166
Eastern Cape,Ward 29300017,NMA,NMA - Nelson Mandela Bay,NMA - Nelson Mandela Bay,7618,4231,0.5553951168285639,8599,4382,0.509594138853355
Eastern Cape,Ward 29300018,NMA,NMA - Nelson Mandela Bay,NMA - Nelson Mandela Bay,8505,4911,0.5774250440917108,7825,3163,0.4042172523961661
Eastern Cape,Ward 29300019,NMA,NMA - Nelson Mandela Bay,NMA - Nelson Mandela Bay,9432,5409,0.5734732824427481,8344,3248,0.38926174496644295
Eastern Cape,Ward 29300020,NMA,NMA - Nelson Mandela Bay,NMA - Nelson Mandela Bay,9195,5151,0.5601957585644372,8134,3158,0.38824686501106465
Eastern Cape,Ward 29300021,NMA,NMA - Nelson Mandela Bay,NMA - Nelson Mandela Bay,7885,4714,0.5978440076093849,8845,3709,0.4193329564725834
Eastern Cape,Ward 29300022,NMA,NMA - Nelson Mandela Bay,NMA - Nelson Mandela Bay,8136,4989,0.6132005899705014,7664,3353,0.4375
Eastern Cape,Ward 29300023,NMA,NMA - Nelson Mandela Bay,NMA - Nelson Mandela Bay,8824,5442,0.6167271078875793,8096,3240,0.40019762845849804
Eastern Cape,Ward 29300024,NMA,NMA - Nelson Mandela Bay,NMA - Nelson Mandela Bay,6712,4123,0.6142729439809297,8476,3533,0.41682397357243983
Eastern Cape,Ward 29300025,NMA,NMA - Nelson Mandela Bay,NMA - Nelson Mandela Bay,10390,6340,0.6102021174205967,9624,4047,0.4205112219451372
Eastern Cape,Ward 29300026,NMA,NMA - Nelson Mandela Bay,NMA - Nelson Mandela Bay,9478,5757,0.6074066258704368,8410,3284,0.390487514863258
Eastern Cape,Ward 29300027,NMA,NMA - Nelson Mandela Bay,NMA - Nelson Mandela Bay,9009,5278,0.5858585858585859,7724,3057,0.39577938891765924
Eastern Cape,Ward 29300028,NMA,NMA - Nelson Mandela Bay,NMA - Nelson Mandela Bay,8328,5069,0.608669548511047,8686,3713,0.42746949113516003
Eastern Cape,Ward 29300029,NMA,NMA - Nelson Mandela Bay,NMA - Nelson Mandela Bay,10106,5763,0.5702552938848209,10876,4022,0.36980507539536595
Eastern Cape,Ward 29300030,NMA,NMA - Nelson Mandela Bay,NMA - Nelson Mandela Bay,9474,5900,0.6227570192104708,8830,3612,0.40906002265005664
Eastern Cape,Ward 29300031,NMA,NMA - Nelson Mandela Bay,NMA - Nelson Mandela Bay,8485,5350,0.6305244549204478,10869,5183,0.4768607967614316
Eastern Cape,Ward 29300032,NMA,NMA - Nelson Mandela Bay,NMA - Nelson Mandela Bay,12226,8250,0.6747914281040406,11001,5342,0.4855922188891919
Eastern Cape,Ward 29300033,NMA,NMA - Nelson Mandela Bay,NMA - Nelson Mandela Bay,9610,5425,0.5645161290322581,10502,4449,0.4236335936012188
Eastern Cape,Ward 29300034,NMA,NMA - Nelson Mandela Bay,NMA - Nelson Mandela Bay,11224,7617,0.6786350677120456,10961,5263,0.4801569199890521
Eastern Cape,Ward 29300035,NMA,NMA - Nelson Mandela Bay,NMA - Nelson Mandela Bay,11657,7889,0.6767607446169683,10905,5029,0.461164603392939
Eastern Cape,Ward 29300036,NMA,NMA - Nelson Mandela Bay,NMA - Nelson Mandela Bay,9574,5801,0.6059118445790683,8853,3577,0.40404382695131597
Eastern Cape,Ward 29300037,NMA,NMA - Nelson Mandela Bay,NMA - Nelson Mandela Bay,10763,7005,0.650840843630958,11157,4828,0.4327328134803263
Eastern Cape,Ward 29300038,NMA,NMA - Nelson Mandela Bay,NMA - Nelson Mandela Bay,11124,6031,0.5421610931319669,10456,4158,0.3976664116296863
Eastern Cape,Ward 29300039,NMA,NMA - Nelson Mandela Bay,NMA - Nelson Mandela Bay,12550,9324,0.7429482071713147,10960,6301,0.5749087591240876
Eastern Cape,Ward 29300040,NMA,NMA - Nelson Mandela Bay,NMA - Nelson Mandela Bay,12440,8137,0.6540996784565917,12069,6521,0.5403098848289005
Eastern Cape,Ward 29300041,NMA,NMA - Nelson Mandela Bay,NMA - Nelson Mandela Bay,13166,7385,0.5609144766823637,10599,4999,0.47164826870459475
Eastern Cape,Ward 29300042,NMA,NMA - Nelson Mandela Bay,NMA - Nelson Mandela Bay,8328,5295,0.635806916426513,7552,3128,0.4141949152542373
Eastern Cape,Ward 29300043,NMA,NMA - Nelson Mandela Bay,NMA - Nelson Mandela Bay,7693,4310,0.5602495775380216,9076,4077,0.4492066989863376
Eastern Cape,Ward 29300044,NMA,NMA - Nelson Mandela Bay,NMA - Nelson Mandela Bay,9137,5175,0.5663784612017073,8285,3541,0.4273989136994569
Eastern Cape,Ward 29300045,NMA,NMA - Nelson Mandela Bay,NMA - Nelson Mandela Bay,10098,5967,0.5909090909090909,9586,3887,0.40548716878781554
Eastern Cape,Ward 29300046,NMA,NMA - Nelson Mandela Bay,NMA - Nelson Mandela Bay,10285,6000,0.583373845405931,9168,3984,0.43455497382198954
Eastern Cape,Ward 29300047,NMA,NMA - Nelson Mandela Bay,NMA - Nelson Mandela Bay,8912,5401,0.6060368043087971,8332,3581,0.42978876620259243
Eastern Cape,Ward 29300048,NMA,NMA - Nelson Mandela Bay,NMA - Nelson Mandela Bay,10793,6616,0.6129899008616696,7847,2955,0.3765770358098636
Eastern Cape,Ward 29300049,NMA,NMA - Nelson Mandela Bay,NMA - Nelson Mandela Bay,9756,6263,0.6419639196391964,9112,4001,0.4390913081650571
Eastern Cape,Ward 29300050,NMA,NMA - Nelson Mandela Bay,NMA - Nelson Mandela Bay,8898,5275,0.5928298494043606,9752,3685,0.3778712059064807
Eastern Cape,Ward 29300051,NMA,NMA - Nelson Mandela Bay,NMA - Nelson Mandela Bay,11834,8820,0.7453101233733311,11358,5794,0.5101250220109174
Eastern Cape,Ward 29300052,NMA,NMA - Nelson Mandela Bay,NMA - Nelson Mandela Bay,10722,7905,0.7372691662003358,11032,6434,0.5832124728063814
Eastern Cape,Ward 29300053,NMA,NMA - Nelson Mandela Bay,NMA - Nelson Mandela Bay,11515,7721,0.670516717325228,10360,4470,0.4314671814671815
Eastern Cape,Ward 29300054,NMA,NMA - Nelson Mandela Bay,NMA - Nelson Mandela Bay,11492,6891,0.59963452836756,11917,5285,0.4434840983468994
Eastern Cape,Ward 29300055,NMA,NMA - Nelson Mandela Bay,NMA - Nelson Mandela Bay,11480,6562,0.571602787456446,8810,3667,0.41623155505107834
Eastern Cape,Ward 29300056,NMA,NMA - Nelson Mandela Bay,NMA - Nelson Mandela Bay,7499,4547,0.6063475130017336,8657,3412,0.3941319163682569
Eastern Cape,Ward 29300057,NMA,NMA - Nelson Mandela Bay,NMA - Nelson Mandela Bay,9200,5402,0.5871739130434782,8590,3580,0.4167636786961583
Eastern Cape,Ward 29300058,NMA,NMA - Nelson Mandela Bay,NMA - Nelson Mandela Bay,9805,6112,0.6233554309026007,8964,3702,0.41298527443105754
Eastern Cape,Ward 29300059,NMA,NMA - Nelson Mandela Bay,NMA - Nelson Mandela Bay,9027,5345,0.5921125512351834,8587,3451,0.40188657272621403
Eastern Cape,Ward 29300060,NMA,NMA - Nelson Mandela Bay,NMA - Nelson Mandela Bay,12505,7845,0.6273490603758497,12564,5589,0.44484240687679083
Free State,Ward 41601001,FS161,FS161 - Letsemeng,FS161 - Letsemeng,2962,1659,0.5600945307224848,2371,1068,0.45044285111767185
Free State,Ward 41601002,FS161,FS161 - Letsemeng,FS161 - Letsemeng,3420,2011,0.5880116959064328,3006,1558,0.5182967398536261
Free State,Ward 41601003,FS161,FS161 - Letsemeng,FS161 - Letsemeng,3663,2216,0.6049686049686049,2843,1464,0.5149489975378122
Free State,Ward 41601004,FS161,FS161 - Letsemeng,FS161 - Letsemeng,3282,1980,0.603290676416819,3244,1590,0.49013563501849566
Free State,Ward 41601005,FS161,FS161 - Letsemeng,FS161 - Letsemeng,3042,1662,0.5463510848126233,2964,1440,0.48582995951417
Free State,Ward 41601006,FS161,FS161 - Letsemeng,FS161 - Letsemeng,3089,2009,0.6503722887665911,2398,1215,0.5066722268557131
Free State,Ward 41602001,FS162,FS162 - Kopanong,FS162 - Kopanong,3232,1970,0.6095297029702971,2888,1242,0.43005540166204986
Free State,Ward 41602002,FS162,FS162 - Kopanong,FS162 - Kopanong,3652,2246,0.6150054764512596,2899,1447,0.49913763366678165
Free State,Ward 41602003,FS162,FS162 - Kopanong,FS162 - Kopanong,3713,2210,0.5952060328575276,3619,1780,0.4918485769549599
Free State,Ward 41602004,FS162,FS162 - Kopanong,FS162 - Kopanong,3227,2069,0.6411527734738147,2529,1280,0.5061289047054172
Free State,Ward 41602005,FS162,FS162 - Kopanong,FS162 - Kopanong,2758,1757,0.6370558375634517,2395,1240,0.5177453027139874
Free State,Ward 41602006,FS162,FS162 - Kopanong,FS162 - Kopanong,3166,2017,0.6370814908401768,2995,1431,0.47779632721202003
Free State,Ward 41602007,FS162,FS162 - Kopanong,FS162 - Kopanong,2885,1750,0.6065857885615251,2379,1163,0.48886086591004624
Free State,Ward 41602008,FS162,FS162 - Kopanong,FS162 - Kopanong,3275,2096,0.64,3179,1583,0.49795533186536645
Free State,Ward 41603001,FS163,FS163 - Mohokare,FS163 - Mohokare,3572,1777,0.4974804031354983,3281,1361,0.4148125571472112
Free State,Ward 41603002,FS163,FS163 - Mohokare,FS163 - Mohokare,3080,1782,0.5785714285714286,1277,641,0.5019577133907596
Free State,Ward 41603003,FS163,FS163 - Mohokare,FS163 - Mohokare,2770,1454,0.5249097472924188,2399,988,0.4118382659441434
Free State,Ward 41603004,FS163,FS163 - Mohokare,FS163 - Mohokare,2489,1391,0.5588589795098433,2968,1911,0.6438679245283019
Free State,Ward 41603005,FS163,FS163 - Mohokare,FS163 - Mohokare,3044,1648,0.5413929040735874,2382,1162,0.4878253568429891
Free State,Ward 41603006,FS163,FS163 - Mohokare,FS163 - Mohokare,3528,2203,0.6244331065759637,3758,2134,0.5678552421500799
Free State,Ward 41801001,FS181,FS181 - Masilonyana,FS181 - Masilonyana,3345,2086,0.6236173393124066,2959,1440,0.48665089557282865
Free State,Ward 41801002,FS181,FS181 - Masilonyana,FS181 - Masilonyana,2435,1556,0.6390143737166324,2418,1080,0.4466501240694789
Free State,Ward 41801003,FS181,FS181 - Masilonyana,FS181 - Masilonyana,3114,1964,0.6307000642260758,2097,987,0.47067238912732473
Free State,Ward 41801004,FS181,FS181 - Masilonyana,FS181 - Masilonyana,3252,1894,0.5824108241082411,3217,1723,0.5355921666148585
Free State,Ward 41801005,FS181,FS181 - Masilonyana,FS181 - Masilonyana,3929,1940,0.4937643166200051,3560,1348,0.37865168539325844
Free State,Ward 41801006,FS181,FS181 - Masilonyana,FS181 - Masilonyana,3194,1596,0.4996869129618034,3824,1440,0.37656903765690375
Free State,Ward 41801007,FS181,FS181 - Masilonyana,FS181 - Masilonyana,2921,1746,0.5977404998288257,2650,1172,0.4422641509433962
Free State,Ward 41801008,FS181,FS181 - Masilonyana,FS181 - Masilonyana,3145,1895,0.6025437201907791,2945,1348,0.4577249575551783
Free State,Ward 41801009,FS181,FS181 - Masilonyana,FS181 - Masilonyana,3126,1771,0.5665387076135636,3053,1409,0.4615132656403538
Free State,Ward 41801010,FS181,FS181 - Masilonyana,FS181 - Masilonyana,2692,1736,0.6448736998514116,2685,1203,0.4480446927374302
Free State,Ward 41802001,FS182,FS182 - Tokologo,FS182 - Tokologo,3518,2423,0.6887436043206367,2420,1568,0.6479338842975206
Free State,Ward 41802002,FS182,FS182 - Tokologo,FS182 - Tokologo,4154,2659,0.6401059220028887,1781,1056,0.5929253228523301
Free State,Ward 41802003,FS182,FS182 - Tokologo,FS182 - Tokologo,3337,1952,0.5849565477974228,1586,974,0.6141235813366961
Free State,Ward 41802004,FS182,FS182 - Tokologo,FS182 - Tokologo,2752,1592,0.5784883720930233,2033,1057,0.5199212985735366
Free State,Ward 41803001,FS183,FS183 - Tswelopele,FS183 - Tswelopele,2718,1431,0.5264900662251656,3358,1417,0.42197736748064324
Free State,Ward 41803002,FS183,FS183 - Tswelopele,FS183 - Tswelopele,4090,2480,0.6063569682151589,3270,1389,0.42477064220183486
Free State,Ward 41803003,FS183,FS183 - Tswelopele,FS183 - Tswelopele,3407,1946,0.5711769885529792,2591,1085,0.41875723658818986
Free State,Ward 41803004,FS183,FS183 - Tswelopele,FS183 - Tswelopele,3548,2372,0.6685456595264938,3142,1649,0.5248249522597072
Free State,Ward 41803005,FS183,FS183 - Tswelopele,FS183 - Tswelopele,2735,1437,0.5254113345521024,2298,1076,0.46823324630113144
Free State,Ward 41803006,FS183,FS183 - Tswelopele,FS183 - Tswelopele,3474,2094,0.6027633851468048,3354,1598,0.47644603458556944
Free State,Ward 41803007,FS183,FS183 - Tswelopele,FS183 - Tswelopele,3109,1952,0.627854615632036,2620,1244,0.47480916030534354
Free State,Ward 41803008,FS183,FS183 - Tswelopele,FS183 - Tswelopele,3152,2071,0.6570431472081218,3557,1741,0.4894574079280292
Free State,Ward 41804001,FS184,FS184 - Matjhabeng,FS184 - Matjhabeng,6460,3227,0.49953560371517025,6304,2703,0.4287753807106599
Free State,Ward 41804002,FS184,FS184 - Matjhabeng,FS184 - Matjhabeng,6631,3951,0.5958377318654803,5845,2522,0.43147989734816083
Free State,Ward 41804003,FS184,FS184 - Matjhabeng,FS184 - Matjhabeng,6275,3714,0.5918725099601594,6923,4011,0.5793731041456016
Free State,Ward 41804004,FS184,FS184 - Matjhabeng,FS184 - Matjhabeng,5573,3308,0.5935761708236138,5469,2814,0.5145364783324191
Free State,Ward 41804005,FS184,FS184 - Matjhabeng,FS184 - Matjhabeng,4273,2234,0.5228176924877136,4120,1832,0.4446601941747573
Free State,Ward 41804006,FS184,FS184 - Matjhabeng,FS184 - Matjhabeng,5785,3189,0.5512532411408816,5355,2375,0.44351073762838467
Free State,Ward 41804007,FS184,FS184 - Matjhabeng,FS184 - Matjhabeng,5991,3607,0.6020697713236521,5717,2514,0.43974112296659085
Free State,Ward 41804008,FS184,FS184 - Matjhabeng,FS184 - Matjhabeng,5018,2694,0.5368672777999203,4833,2211,0.45747982619491
Free State,Ward 41804009,FS184,FS184 - Matjhabeng,FS184 - Matjhabeng,6617,3751,0.5668732053800816,6046,2780,0.4598081376116441
Free State,Ward 41804010,FS184,FS184 - Matjhabeng,FS184 - Matjhabeng,5747,3436,0.5978771532973726,5604,2451,0.43736616702355463
Free State,Ward 41804011,FS184,FS184 - Matjhabeng,FS184 - Matjhabeng,6290,3420,0.5437201907790143,6582,3240,0.49225159525979945
Free State,Ward 41804012,FS184,FS184 - Matjhabeng,FS184 - Matjhabeng,4905,2456,0.5007135575942916,4604,1916,0.4161598609904431
Free State,Ward 41804013,FS184,FS184 - Matjhabeng,FS184 - Matjhabeng,4619,2776,0.6009958865555315,5720,2352,0.4111888111888112
Free State,Ward 41804014,FS184,FS184 - Matjhabeng,FS184 - Matjhabeng,6388,3260,0.5103318722604884,5745,2561,0.44577893820713665
Free State,Ward 41804015,FS184,FS184 - Matjhabeng,FS184 - Matjhabeng,4956,2449,0.49414850686037126,4521,1689,0.3735899137358991
Free State,Ward 41804016,FS184,FS184 - Matjhabeng,FS184 - Matjhabeng,5865,3188,0.5435635123614663,6614,2699,0.40807378288478985
Free State,Ward 41804017,FS184,FS184 - Matjhabeng,FS184 - Matjhabeng,7466,4056,0.5432627913206536,5705,3230,0.5661700262927257
Free State,Ward 41804018,FS184,FS184 - Matjhabeng,FS184 - Matjhabeng,5042,2778,0.5509718365727886,5628,2347,0.4170220326936745
Free State,Ward 41804019,FS184,FS184 - Matjhabeng,FS184 - Matjhabeng,6438,3715,0.5770425598011805,6056,2447,0.4040620871862616
Free State,Ward 41804020,FS184,FS184 - Matjhabeng,FS184 - Matjhabeng,5256,2589,0.4925799086757991,4671,1850,0.39606080068507815
Free State,Ward 41804021,FS184,FS184 - Matjhabeng,FS184 - Matjhabeng,6017,3409,0.5665614093402027,5558,2382,0.42857142857142855
Free State,Ward 41804022,FS184,FS184 - Matjhabeng,FS184 - Matjhabeng,6154,3208,0.5212869678258043,5300,1946,0.3671698113207547
Free State,Ward 41804023,FS184,FS184 - Matjhabeng,FS184 - Matjhabeng,6441,3321,0.5156031672100605,5969,2450,0.4104540123973865
Free State,Ward 41804024,FS184,FS184 - Matjhabeng,FS184 - Matjhabeng,5475,2370,0.4328767123287671,4561,1272,0.2788862091646569
Free State,Ward 41804025,FS184,FS184 - Matjhabeng,FS184 - Matjhabeng,7587,4575,0.6030051403716884,7437,3615,0.48608309802339655
Free State,Ward 41804026,FS184,FS184 - Matjhabeng,FS184 - Matjhabeng,5192,2856,0.5500770416024653,4573,1875,0.4100153072381369
Free State,Ward 41804027,FS184,FS184 - Matjhabeng,FS184 - Matjhabeng,5402,3093,0.5725657164013328,5731,2881,0.5027045890769499
Free State,Ward 41804028,FS184,FS184 - Matjhabeng,FS184 - Matjhabeng,4197,2309,0.5501548725279962,3837,1539,0.40109460516028145
Free State,Ward 41804029,FS184,FS184 - Matjhabeng,FS184 - Matjhabeng,5189,2758,0.5315089612642128,4474,1817,0.4061242735806884
Free State,Ward 41804030,FS184,FS184 - Matjhabeng,FS184 - Matjhabeng,4875,2286,0.46892307692307694,4354,1377,0.31626090950849794
Free State,Ward 41804031,FS184,FS184 - Matjhabeng,FS184 - Matjhabeng,5235,2531,0.48347659980897806,4675,1827,0.39080213903743316
Free State,Ward 41804032,FS184,FS184 - Matjhabeng,FS184 - Matjhabeng,6694,3815,0.5699133552435016,6067,2849,0.46958958298994563
Free State,Ward 41804033,FS184,FS184 - Matjhabeng,FS184 - Matjhabeng,6002,3461,0.5766411196267911,5665,2753,0.4859664607237423
Free State,Ward 41804034,FS184,FS184 - Matjhabeng,FS184 - Matjhabeng,6487,3936,0.6067519654694004,6319,3483,0.5511948093052699
Free State,Ward 41804035,FS184,FS184 - Matjhabeng,FS184 - Matjhabeng,5962,3180,0.5333780610533378,6005,2891,0.4814321398834305
Free State,Ward 41804036,FS184,FS184 - Matjhabeng,FS184 - Matjhabeng,5471,3111,0.5686346188996527,5266,2478,0.4705658944170148
Free State,Ward 41805001,FS185,FS185 - Nala,FS185 - Nala,3543,1738,0.49054473609935084,3133,1255,0.4005745292052346
Free State,Ward 41805002,FS185,FS185 - Nala,FS185 - Nala,3363,2058,0.6119536128456735,3433,1977,0.5758811535100495
Free State,Ward 41805003,FS185,FS185 - Nala,FS185 - Nala,3316,1866,0.5627261761158022,3036,1495,0.49242424242424243
Free State,Ward 41805004,FS185,FS185 - Nala,FS185 - Nala,3128,1642,0.5249360613810742,2941,1172,0.39850391023461407
Free State,Ward 41805005,FS185,FS185 - Nala,FS185 - Nala,3375,2099,0.6219259259259259,3060,1543,0.5042483660130719
Free State,Ward 41805006,FS185,FS185 - Nala,FS185 - Nala,3410,1893,0.5551319648093842,3015,1499,0.49718076285240465
Free State,Ward 41805007,FS185,FS185 - Nala,FS185 - Nala,2693,1649,0.6123282584478277,2550,1357,0.532156862745098
Free State,Ward 41805008,FS185,FS185 - Nala,FS185 - Nala,2880,1522,0.5284722222222222,2753,1189,0.4318924809298947
Free State,Ward 41805009,FS185,FS185 - Nala,FS185 - Nala,3733,2067,0.5537101526922047,3729,1609,0.4314829713059802
Free State,Ward 41805010,FS185,FS185 - Nala,FS185 - Nala,2641,1143,0.4327906096175691,2361,740,0.313426514188903
Free State,Ward 41805011,FS185,FS185 - Nala,FS185 - Nala,3736,1981,0.5302462526766595,3405,1429,0.41967694566813507
Free State,Ward 41805012,FS185,FS185 - Nala,FS185 - Nala,4619,3058,0.6620480623511582,4547,2487,0.5469540356278865
Free State,Ward 41901001,FS191,FS191 - Setsoto,FS191 - Setsoto,3073,1826,0.5942076147087536,3640,1619,0.44478021978021975
Free State,Ward 41901002,FS191,FS191 - Setsoto,FS191 - Setsoto,3878,2173,0.5603403816400206,2683,1166,0.43458814759597464
Free State,Ward 41901003,FS191,FS191 - Setsoto,FS191 - Setsoto,2916,1517,0.5202331961591221,2778,1215,0.4373650107991361
Free State,Ward 41901004,FS191,FS191 - Setsoto,FS191 - Setsoto,3351,2008,0.5992241122053118,3205,1859,0.58003120124805
Free State,Ward 41901005,FS191,FS191 - Setsoto,FS191 - Setsoto,3478,1678,0.4824611845888442,3003,1173,0.3906093906093906
Free State,Ward 41901006,FS191,FS191 - Setsoto,FS191 - Setsoto,4208,2521,0.5990969581749049,4511,2385,0.5287076036355576
Free State,Ward 41901007,FS191,FS191 - Setsoto,FS191 - Setsoto,2842,1596,0.5615763546798029,2651,1376,0.5190494153149755
Free State,Ward 41901008,FS191,FS191 - Setsoto,FS191 - Setsoto,3754,2060,0.5487480021310602,3344,1693,0.50627990430622
Free State,Ward 41901009,FS191,FS191 - Setsoto,FS191 - Setsoto,2592,1599,0.6168981481481481,3214,1582,0.492221530802738
Free State,Ward 41901010,FS191,FS191 - Setsoto,FS191 - Setsoto,4019,1789,0.4451356058721075,3793,1403,0.3698919061428948
Free State,Ward 41901011,FS191,FS191 - Setsoto,FS191 - Setsoto,3109,1722,0.5538758443229335,2784,1285,0.461566091954023
Free State,Ward 41901012,FS191,FS191 - Setsoto,FS191 - Setsoto,3114,1659,0.5327552986512524,2959,1308,0.4420412301453194
Free State,Ward 41901013,FS191,FS191 - Setsoto,FS191 - Setsoto,4197,2201,0.5244222063378604,3908,1596,0.4083930399181167
Free State,Ward 41901014,FS191,FS191 - Setsoto,FS191 - Setsoto,3356,1661,0.4949344457687723,3132,1203,0.38409961685823757
Free State,Ward 41901015,FS191,FS191 - Setsoto,FS191 - Setsoto,4329,2594,0.5992145992145992,3678,1828,0.49700924415443176
Free State,Ward 41901016,FS191,FS191 - Setsoto,FS191 - Setsoto,3774,1657,0.4390567037625861,3549,1304,0.36742744435052127
Free State,Ward 41901017,FS191,FS191 - Setsoto,FS191 - Setsoto,3063,1433,0.46784198498204377,2886,966,0.33471933471933474
Free State,Ward 41902001,FS192,FS192 - Dihlabeng,FS192 - Dihlabeng,3162,1717,0.543010752688172,2981,1273,0.4270379067427038
Free State,Ward 41902002,FS192,FS192 - Dihlabeng,FS192 - Dihlabeng,3099,1654,0.5337205550177476,2932,1197,0.4082537517053206
Free State,Ward 41902003,FS192,FS192 - Dihlabeng,FS192 - Dihlabeng,4062,2657,0.6541112752338749,4205,2404,0.5717003567181926
Free State,Ward 41902004,FS192,FS192 - Dihlabeng,FS192 - Dihlabeng,3692,2217,0.6004875406283857,3511,1497,0.4263742523497579
Free State,Ward 41902005,FS192,FS192 - Dihlabeng,FS192 - Dihlabeng,2257,1153,0.5108551174124945,2997,1194,0.3983983983983984
